"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/511100419.webp?k=ae60687f2b1b50c008ada869938615eb9c94fa7621dc8ebbf56337147d5b5968&o=","Manotick Villa","Deluxe Villa","Ottawa","2 nights, 2 adults","CAD 355","9.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/359949800.webp?k=9be15a546abb60ab8ef9dd24e11036441c3f255ce1ce7f24a2b1bcd57d24fed3&o=","Rideau Heights Inn","Double Room with Two Double Beds","Ottawa","2 nights, 2 adults","CAD 318","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/4860471.webp?k=43a649272e8b96e27abefe811560d5146df42f2a590ae7f93726d1cdea98d899&o=","Australis Guest House","Queen Room with Private Bathroom","Ottawa","2 nights, 2 adults","CAD 338","9.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/196147278.webp?k=3eb433d21e380893bdb63011ab4cd6989e67693ebd8be32bd9e8648d8e0b0fcb&o=","Barefoot Inn","Standard Queen Room","Ottawa","2 nights, 2 adults","CAD 278","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/500008815.webp?k=61103d67c46895d32155b7ef600dc64728ace98c17aa8f23416eb80964616168&o=","Tina's place","One-Bedroom Apartment","Centretown, Ottawa","2 nights, 2 adults","CAD 290","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/572872349.webp?k=e7b90368ff0e695686587480bf3a5c48d733a9de02f32a1f6ae6f053b01f6e38&o=","Downtown Studio","One-Bedroom Apartment","Ottawa","2 nights, 2 adults","CAD 180","3.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/53321240.webp?k=c4a13ac3e79792217820839da617a066ffaff9dabfd0e6a1fa3d31118eacf7f0&o=","Rideau Inn","Queen Room with Private External Bathroom","Ottawa","2 nights, 2 adults","CAD 348","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/576984991.webp?k=4e14bedc0f39f16f9db8fdc09968e15bf4014486f18e19359b5644a0b87a27e4&o=","Pet-Friendly - Near University & Byward Market","Apartment","Ottawa","2 nights, 2 adults","CAD 198","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/533927309.webp?k=440361aaa65aca0b2e397a4b6ad436965010f1069d23635495184e213b76da09&o=","Nature Retreat in the city","Double Room with Private Bathroom","Ottawa","2 nights, 2 adults","CAD 180","9.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/525283402.webp?k=3f9244e403a2cee9b5341cdf57e5cf21de681b03e7bc5326fd96b99d82e76e3e&o=","Big Room,25","Standard King Room","Ottawa","2 nights, 2 adults","CAD 156","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/565016203.webp?k=abcd9ee877bab44bdabd558937208dc110a8ccbb69fde3f79aea5cf39a05f974&o=","Big Bedroom, 24","Double Room","Ottawa","2 nights, 2 adults","CAD 158","5.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/577263034.webp?k=aed7d24d964f16c17e556bb212e30fbfddd800da1abbebe1bbc9e1937f290ef4&o=","Pleasure Capital Close To Downtown","Double Room","Ottawa","2 nights, 2 adults","CAD 127","5.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/421275022.webp?k=135cc5a3f404c60eac2b8872775c6f156bd39d9908f9529e53ac56a8da5cd9cc&o=","Graham Homestay","Double Room","Nepean, Ottawa","2 nights, 2 adults","CAD 245","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/419527911.webp?k=d942d38f7650809fba1b258d7097e8ed82d948744eb118203ff80883415186b3&o=","Room #4 Ottawa downtown","Double Room with Shared Bathroom","Centretown, Ottawa","2 nights, 2 adults","CAD 225","7.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/506104124.webp?k=75f101d8ca8cb807daf753e7d0d2ea4fc0f3e7d8df68bd69f47ad6fc7084ae7f&o=","Beautiful Nest By The Airport","Three-Bedroom House","Ottawa","2 nights, 2 adults","CAD 442","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/418681046.webp?k=bdd8f338c256fd1454da6bc59557e841c9ed2c7235718d681e3ce4fbce42e097&o=","Private room #1 downtown ottawa","One-Bedroom Apartment","Centretown, Ottawa","2 nights, 2 adults","CAD 250","6.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/572879612.webp?k=f29765f378478d6bf0b2d849ac531b8679e6da2b76103ddd38e8384d231fb318&o=","Downtown Apartment","One-Bedroom Apartment","Ottawa","2 nights, 2 adults","CAD 234","-"
