"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/424256251.webp?k=6973acbe685444bccc829f68dc8db7d62138fcb137e8eeb61a17226ba0b50f1b&o=","Super 8 by Wyndham Niagara Falls ON","Double Room with Two Double Beds - Non-Smoking","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 193","5.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/156653771.webp?k=d201c5ec1690d5e8d7341d5070c68dc586017d1da14f0a0f1d25317b1426d16d&o=","Ramada by Wyndham Niagara Falls by the River","Queen Room with Two Queen Beds - Non-Smoking","Niagara Falls","2 nights, 2 adults","CAD 307","6.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/580963079.webp?k=cd104fe04fa04bc17daceb0fea7754c1760dfdeedbcc380480f0db8bf9b5c037&o=","Central Quietly Niagara house","One-Bedroom Apartment","Niagara Falls","2 nights, 2 adults","CAD 250","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/262231793.webp?k=08c4a6fb4662b3a59702c35022d1e46a97a4be068ccf1cbf72d88d657107d86a&o=","Americana Waterpark Resort & Spa","Deluxe Double Room","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 500","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/208527481.webp?k=4759004e7df8f11be4899dc3c079fb59587d1a3efc221e8dcf72b9570b7745bf&o=","Niagara Inn & Suites","Standard Queen Room - Non-Smoking","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 138","6.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/149940848.webp?k=5479ef51d372fe7e81e6e62cb8186fcbfb657bfac83320ab102baac2b641e8c9&o=","Falls Lodge by the Falls (Formerly Knights Inn)","Queen Room with Two Queen Beds - Non-Smoking","Niagara Falls","2 nights, 2 adults","CAD 245","6.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/132452677.webp?k=3706b858f4525eb0aad48c4532023e82c7497a206bbbab0bfbe4f769c52cd39e&o=","Travelodge by Wyndham Niagara Falls At the Falls","Double Room with Two Double Beds - Non-Smoking","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 478","7.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/210531497.webp?k=6e99116b1bdbf13e56f1fcebce1d49e7abfa9d7199f715039bfd75f73e334cfe&o=","Best Western Plus Cairn Croft Hotel","King Room with Fireplace","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 400","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/356936277.webp?k=4b0da49123ab2db6d0af4f38af7ad06912ccc62eb5a1482c05177420b8dfb282&o=","Niagara Lodge & Suites","Queen Room with Two Queen Beds","Lundy's Lane, Niagara Falls","2 nights, 2 adults","CAD 196","5.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/181263006.webp?k=2beee3fb5825d709c2df0a772ed2286dce330030e5beecf929efd91eb4a6005b&o=","Econo Lodge by the Falls","Queen Room with Two Queen Beds - Non-Smoking","Clifton Hill, Niagara Falls","2 nights, 2 adults","CAD 260","6.5"
