"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/248585289.webp?k=c362724b18b7e20e6a956064c1c89c5034a347ecb159e8e07e450546319e2e94&o=","Viscount Gort Hotel, Banquet & Conference Centre","Queen Room with Two Queen Beds","Winnipeg","2 nights, 2 adults","CAD 320","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/2833280.webp?k=71525b4f694240c1299f57a45b3a2236a322241063c8a560ccd74926b5772179&o=","Norwood Hotel","Standard Queen Room","Winnipeg","2 nights, 2 adults","CAD 378","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/172710210.webp?k=cdafd9831f625be78656c44b80983b2f5fef927aa26de36079c0860213fc7d16&o=","Inn at the Forks","Quadruple Room","Downtown Winnipeg, Winnipeg","2 nights, 2 adults","CAD 459","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/19077648.webp?k=0df62a53605662e9975861c259e5c247ec804c30d86ce87d7e49b9d1c5081f6a&o=","Hotel Royal Plaza","Queen Room with Two Queen Beds","Downtown Winnipeg, Winnipeg","2 nights, 2 adults","CAD 210","4.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/577898583.webp?k=d27f23359d3ffff8bfaa3365ece02c856338ce92574595e8d32b073875b8aa45&o=","Near Winnipeg Airport-YWG 3 BedRooms","Three-Bedroom Apartment","Winnipeg","2 nights, 2 adults","CAD 288","10"
"https://cf.bstatic.com/xdata/images/hotel/square600/277769986.webp?k=4bcb1f139ba13bb159b6cf5e6c10021b29dacadc19f5dbbb5ce9c83b691277d3&o=","Canad Inns Destination Centre Garden City","Deluxe Queen Room","Winnipeg","2 nights, 2 adults","CAD 345","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/498473523.webp?k=48e70ee0d106bad7a0f3bcfb376064bd1d926e5b34878685180844bd0173738d&o=","Hampton Inn By Hilton Winnipeg Downtown","Queen Room with Two Queen Beds","Downtown Winnipeg, Winnipeg","2 nights, 2 adults","CAD 375","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/580430411.webp?k=5e7edbc4259e06cef550c7257033e63d9aa7af76db2e006c6705bbb9b3de160e&o=","Tanager Place","Two-Bedroom Apartment","Winnipeg","2 nights, 2 adults","CAD 184","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/6878165.webp?k=ec4c5372f4214012c4ad56d3a6a2c48203da07b6224cb15af27d61fe8f9b8eea&o=","Airport Motor Inn","Double Room","Winnipeg","2 nights, 2 adults","CAD 230","4.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/511868242.webp?k=edc86c704f9b9d6571c0912414e0c8a098a614316cfbdce6f2335bc746153370&o=","Winnipeg Holiday","Deluxe Suite","Winnipeg","2 nights, 2 adults","CAD 166","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/272874470.webp?k=16e711b771d4d2e43489c64c694931ff29fffbfe33ca1424c6602ea192f748d5&o=","Canad Inns Destination Centre Fort Garry","Queen Room with Two Queen Beds","Fort Gary, Winnipeg","2 nights, 2 adults","CAD 321","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/484430760.webp?k=a8e39241fd7570f4afce28ce45fbefae9c74a94dc8cf4ba0b1d750e64306a265&o=","Well furnished 1 Bedroom Basement Suite","One-Bedroom Apartment","Winnipeg","2 nights, 2 adults","CAD 230","9.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/210499988.webp?k=3f0159c484b5644757055d991b42368d47a4290ba057e51d8da97bfc2e76decf&o=","Winnipeg Homestay","Standard Double Room with Shared Bathroom","Winnipeg","2 nights, 2 adults","CAD 170","5.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/430876572.webp?k=6572c15ffa9589a01f09806f12df4581726a92d2bceb565f0e2763fe3750f54f&o=","Residence Inn by Marriott Winnipeg","King Studio with Sofa Bed","Winnipeg","2 nights, 2 adults","CAD 508","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/183850835.webp?k=a76f2fc861610b329eadce215b26468bdce39fb2773f04919f193510f907e606&o=","The Grand Winnipeg Airport Hotel by Lakeview","Queen Room with Two Queen Beds","Winnipeg","2 nights, 2 adults","CAD 558","8.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/467127679.webp?k=c72c954fa642d57054099d24c5b496b7ecfa369000c2e60114317ee5e05864b3&o=","Maryland Homestay in Winnpeg downtown","One-Bedroom Apartment","Winnipeg","2 nights, 2 adults","CAD 190","6.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/494231527.webp?k=057ebb3692ffd2ae876b3277fcedb8f25ec635734d558832dc889c61bce2e84b&o=","Walking distance to St Boniface, easy parking","Three-Bedroom House","Winnipeg","2 nights, 2 adults","CAD 360","9.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/474722480.webp?k=f3e66f63ed53fa5bb4882c3e17d61085f3f3d9ad7ee649390661700ca20d92bd&o=","Elmwood stay","Double Room","Winnipeg","2 nights, 2 adults","CAD 146","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/280671624.webp?k=694db0718d591c2488c79f1c2b49ba4842ab69b2b342187bf34dbe16620f86fa&o=","Close to center","Deluxe Family Room","Winnipeg","2 nights, 2 adults","CAD 124","4.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/568206361.webp?k=45fb53408df8d39a3a1e54c28f477df1ec3ff00e302f443087c35ce255507058&o=","Stay549","Tent","Winnipeg","2 nights, 2 adults","CAD 352","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/492340435.webp?k=360d93b8f9ca898d95ad956460617b652a5ff424ca75815ed0f87fa14c170a34&o=","Kirkfield Motor Hotel","Queen Room","Winnipeg","2 nights, 2 adults","CAD 250","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/277766682.webp?k=6b03c6cb72de4a23c570e2545dad58335d17529f44ab8eccb41a9aef2a530969&o=","Canad Inns Destination Centre Transcona","Queen Room","Winnipeg","2 nights, 2 adults","CAD 335","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/448676161.webp?k=ddb35f23d26b862de9ce33b7446da13710bdd284e1eaf390d82f447e5c027918&o=","Courtyard by Marriott Winnipeg Airport","Queen Room with Two Queen Beds","Winnipeg","2 nights, 2 adults","CAD 608","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/283101902.webp?k=964f4631a23319b7cea34a34be4f76f1bc65c414ed2d9f5d5b250f04fd8e2738&o=","Canad Inns Health Sciences Centre","King Room","Winnipeg","2 nights, 2 adults","CAD 521","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/292936666.webp?k=10d8338a283640191a933c5381a2e996f6ec1a5948cfcb48a9cee70e915f8528&o=","Luxurious 2 bedroom basement suite","Two-Bedroom House","Winnipeg","2 nights, 2 adults","CAD 270","8.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/362499888.webp?k=9b571dd54f5577342091e5ee6c56b9a1c25f71576c0a78356271413844ea1bc6&o=","Harbison","Double Room","Winnipeg","2 nights, 2 adults","CAD 134","6.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/484157808.webp?k=fee1fefa7396d3d4ea3d514019d7a1114d89e97e2e92eb0a588d2740ba2ad0c0&o=","Basement suite","One-Bedroom Apartment","Winnipeg","2 nights, 2 adults","CAD 216","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/448428383.webp?k=f081bbbea84917d6886997c7e46dbca531be48ea25813bfe5bd4b2eb3b2aa6cf&o=","Cozy 4 bedroom townhouse - peaceful feel of home","Four-Bedroom House","Fort Gary, Winnipeg","2 nights, 2 adults","CAD 304","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/505900246.webp?k=1c37fdd9e1c0dd706cbce802bb2b2157843ba6ca775a298d5059ee998258a4eb&o=","Entire Cozy Basement Studio in Winnipeg South Transcona","One-Bedroom House","Winnipeg","2 nights, 2 adults","CAD 222","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/269871905.webp?k=a1a1b57666c71e82204f64daebcf57304412374d1e10204cde96aa33f0a6d4e4&o=","Hawaii-Peg","Four-Bedroom House","Winnipeg","2 nights, 2 adults","CAD 976","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/270055806.webp?k=530f948334014541781e5246338b97d086b3f8d1984afc93cf81533199e35998&o=","The Modern Spot","Four-Bedroom House","Winnipeg","2 nights, 2 adults","CAD 752","8.6"
 2 adults","CAD 752","8.6"
