"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/56134953.webp?k=8647154a858bdfd31e597de2c83fe424fe7c2ccb0b2c9b32bbc1d53ad079d4ca&o=","Monastère des Augustines","Superior King Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 583","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/537838909.webp?k=dc5eeae6c90b187be393e11993b4df2590c19f59e7d92974f21d491d86ff336e&o=","Auberge Jeunesse QBEDS Hostel","Economy Double Room","Old Quebec - Upper Town, Quebec City","2 nights, 2 adults","CAD 286","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/430047613.webp?k=8efeb813316691b05ef2a5758bca210ef35b9a3895485755b9059dae2e803657&o=","Manoir de la Tour","Signature - 1 Queen","Centre-Ville, Quebec City","2 nights, 2 adults","CAD 452","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/344811646.webp?k=1b9ec89d9abe30439959a4b5079847ef0ec8a281625454c4cc6b3c1c83335679&o=","Hotel du Vieux Quebec","Superior King Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 729","9.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/56127364.webp?k=c392f98fac8d485cbef6dde969d4949ff740022e4f03785f5e07e5c6de8c67b1&o=","Auberge Jeunesse La Belle Planete Backpackers Hostel","Standard Twin Room","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 200","5.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/553167464.webp?k=73d903515010bc1b6a7f48bb68dbb7d25e8714b267e1f0f9c410e01a4572a37b&o=","Hôtel Automatisé Manoir des Remparts","Queen Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 370","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/96143221.webp?k=80eaaa9a114b6c5e9cc1b67ed6eb1b76c4b433e23173256eb55272cd0e98c73a&o=","Hotel 71 by Preferred Hotels & Resorts","Superior Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 790","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/510554252.webp?k=a96d2a2bef6e1b37929638ba3cbfe337331525a884650f74c84548eb2217905c&o=","Les Lofts de la Barricade - Par les Lofts Vieux-Québec","Loft","Old Quebec, Quebec City","2 nights, 2 adults","CAD 676","8.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/37502992.webp?k=397cd2fb876be9c1ea874e39051b9b714efb4e7da2fc0f16e85f03c6d3533ddf&o=","Hôtel Manoir de l'Esplanade","Deluxe King Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 598","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/151630441.webp?k=ecc6ffbb7dcc20572235aa4d922524264fb6321e6301b19fa8bed7f2077cd7f4&o=","Hôtel & Suites Le Dauphin Québec","King Room","Les Rivières, Quebec City","2 nights, 2 adults","CAD 358","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/31652916.webp?k=c6c5b6d0183a74239180709e8f9385296ea3d1c5de4d7fc774701133a544cd56&o=","motel le jardin","Queen Room","Les Rivières, Quebec City","2 nights, 2 adults","CAD 188","4.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/241023137.webp?k=b26a47c40f53d7742c4586802c5df95b5f14af6154457821ee30ab5eeeaaeff1&o=","Hôtel Sainte-Anne","Superior Queen Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 625","8.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/55283770.webp?k=8544e71a20e17b4c27c07a913f30cff6ee136c259c94ecaa5d42669b17d0cc59&o=","Chateau Des Tourelles","Standard Room","Centre-Ville, Quebec City","2 nights, 2 adults","CAD 393","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/219594572.webp?k=5fb7f9fad02e0c569fda41c5b59b6d80a3b06de395ad7b05d19dc4c82c21d3c7&o=","Les Lofts de Buade - Par Les Lofts Vieux-Québec","Loft B302","Old Quebec, Quebec City","2 nights, 2 adults","CAD 580","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/291533411.webp?k=bb64cbc92343cf37707d22b0cbe1ae094acd269b62802aef07996035206ba227&o=","Repotel Aéroport Québec","Superior King Room","Sainte-Foy-Sillery, Quebec City","2 nights, 2 adults","CAD 270","7.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/29186671.webp?k=2a0f22afd3a385778c2504668d8e5f29ac02ed2f5d644e18458c101cbe7c2bc1&o=","Hotel Louisbourg","Economy Double Room","Old Quebec, Quebec City","2 nights, 2 adults","CAD 350","5.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/366328709.webp?k=361aae4431b78d69a2c23c461911a454306005c6b1e9c7cd24c7eecb41848044&o=","Hôtel Palace Royal","Suite, 1 Queen Bed","Old Quebec, Quebec City","2 nights, 2 adults","CAD 602","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/317593878.webp?k=d33867c549607cedbd2c875dda89a85703e4fc261452966c4035c48dace4b7a5&o=","Les Lofts St-Jo - Par Les Lofts Vieux-Québec","Two-Bedroom Apartement – SJ101","Saint-Roch, Quebec City","2 nights, 2 adults","CAD 644","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/447017969.webp?k=85e4229f2a726d51d61e39e8924453c9f45704c89486edf81b298aad0c5704d1&o=","Delta Hotels by Marriott Quebec","Queen Room","Old Quebec - Upper Town, Quebec City","2 nights, 2 adults","CAD 528","7.1"
