"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/549657092.webp?k=ac74d23f233e94c39f4e8d1efd55eec4c89fc173b879b9c36125fa2974ef7758&o=","Luxury Suite Downtown Toronto Near CN Tower","Two-Bedroom Apartment","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 697","9.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/11355713.webp?k=a7a497aef5e35b26a4869cc1cd4f7fc1c280ed46090ab072c1f0ed64c3d1f89e&o=","Hotel Ocho","Standard Queen Room","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 388","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/552469815.webp?k=4250f639bde9e5a50aeaca3fef7775568075308eb3989973e7d4ac583125cd40&o=","Pantages Hotel Toronto Centre","Queen Suite","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 524","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/456603328.webp?k=c1d75ab400c1d93848cfdf0d75ddddce1fd91a6ec2704035a210d6751da62310&o=","Modern Lillian St Apartments by GLOBALSTAY","Two-Bedroom Deluxe Apartment with Balcony","Toronto","2 nights, 2 adults","CAD 532","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/512837030.webp?k=07fcbd80699e723a35ed8950ee39c1b5091fa54aa462facc14032b89bb638324&o=","Best Western Plus Toronto North York Hotel & Suites","Queen Room","North York, Toronto","2 nights, 2 adults","CAD 357","6.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/265946352.webp?k=ff81dbe3436f32c1d841826233d52f64cc36a195a715612927d3922e369e61ca&o=","Comfort Home Toronto","Queen Room","Scarborough, Toronto","2 nights, 2 adults","CAD 245","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/118110402.webp?k=a7f614763dd14c9352347eef6c86d5a84c1c508e49377e269dca726ed7ba7167&o=","Filmores Hotel","Queen Room - Smoking","Downtown Toronto, Toronto","2 nights, 2 adults","CAD 330","5.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/524190308.webp?k=f24a3c7991270628578dc166be06346799aac64286971b7a02f44ccd4fcb6a45&o=","Park Hyatt Toronto","King Room","Bloor-Yorkville, Toronto","2 nights, 2 adults","CAD 1,370","9.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/569249920.webp?k=1d5ad3681f275ce34034490c6dfcb065d895a1202afa73aff7b2642104c44d27&o=","Radisson Blu Toronto Downtown","Double Room","The Harbourfront, Toronto","2 nights, 2 adults","CAD 1,297","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/461659481.webp?k=847ac674f7884056843436dce84791f53d366d707fce8aab676b3f39b07e6632&o=","The Westin Harbour Castle, Toronto","Guest room, 2 Double","The Harbourfront, Toronto","2 nights, 2 adults","CAD 718","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/579280826.webp?k=a2e9798ab48c7193588a9e593ba5ccbc7f6d9890c1f78ed3b98b49cee1717055&o=","Vihome-325-Nice cozy home at North York near Finch ave and Bayview","Double Room","North York, Toronto","2 nights, 2 adults","CAD 178","-"
