"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/539608203.webp?k=d027c85abbf40a721d6fd313acd60f3dee5c5d7e05359ce03263543e4dc8d2f3&o=","Private Bedroom and Bathroom in Dartmouth","Queen Room","Dartmouth, Halifax","2 nights, 2 adults","CAD 228","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/569545711.webp?k=d64c77add71a6e7bb33702e7cbf3e57790331bd252a334345fed82c3bf3a413b&o=","Luxury Halifax Waterfront Paradise -Pool, Hot Tub, Private Wharf, Boathouse, Backyard Oasis, Lookout","Two-Bedroom House","Halifax","2 nights, 2 adults","CAD 2,280","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/544812926.webp?k=71cdb05e4828c63b2070ec4601188da1e64bf7cbef0bc7f096c63bd0f82f28b9&o=","Urban Nest, 1-BDRM Apt, Ground Floor","Suite","Dartmouth, Halifax","2 nights, 2 adults","CAD 338","8.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/536849824.webp?k=d3039c29cf0d8e788abdd0ef45682c3db82126fd6211ccf2cd011214e854762e&o=","Modern Amenities Historic Charm 4-Bdrm Retreat, #1","Apartment","South End, Halifax","2 nights, 2 adults","CAD 494","10"
"https://cf.bstatic.com/xdata/images/hotel/square600/524952808.webp?k=6050e071570dac26defae67ca9829e248619fef468c2befd243d3c1b19348e0c&o=","Urban Nest, 1-BDRM Apt","Suite","Dartmouth, Halifax","2 nights, 2 adults","CAD 403","7.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/564781683.webp?k=1cfd3cb4357742556a5f22a66787ece2d744c96333c51bd6332e11bb49ba7e5d&o=","The Regis","Two-Bedroom Apartment","Halifax","2 nights, 2 adults","CAD 450","9.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/547711460.webp?k=bea79ab812cecb31df12653181789cd0c65b66b79f8fabf51ce9a76a64441b6a&o=","Iconic Luxurious Downtown Building History Galore","Four-Bedroom House","Downtown Halifax, Halifax","2 nights, 2 adults","CAD 1,167","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/54190938.webp?k=868b3790f30799c30222f3bb8e2cdf48041b4aaf44ecf1d8a5458691f31d0506&o=","Mount Saint Vincent University","Single Room with Shared Bathroom","Clayton Park, Halifax","2 nights, 2 adults","CAD 260","7.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/454238521.webp?k=300e5c6595d94c06a7286244b671b8235343608dd92d43a707d150b8ad97350e&o=","Cozy Private Home single rooms","Single Room with Shared Bathroom","Clayton Park, Halifax","2 nights, 2 adults","CAD 280","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/563060419.webp?k=4765d39651cc0a635155ff1a041df540512f75d8c5b517efdbc9b9b3a0f93754&o=","4 bedroom apartment in Downtown Halifax","One-Bedroom Apartment","South End, Halifax","2 nights, 2 adults","CAD 880","-"
"https://cf.bstatic.com/xdata/images/hotel/square600/562929048.webp?k=74fff631ac06551b09c3c7d7c64102c6db2c8adc20dba51fc66776f0f70cbbcd&o=","3 bedroom apartment in Downtown Halifax","One-Bedroom Apartment","South End, Halifax","2 nights, 2 adults","CAD 880","-"
