"Image Link","Hotel Name","Description","Location","Occupancy","Price","Rating"
"https://cf.bstatic.com/xdata/images/hotel/square600/433373743.webp?k=aa2d97738a3bdc273963f06fd233e880c24444d2ad1a22270bbf34d1f3e9b1b4&o=","Montreal Marriott Chateau Champlain","Guest room, 2 Double","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 648","8.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/315766059.webp?k=b0512eff5cc5146e1097470c78ebd2a737210ab7007da616e5cd0b96e870581e&o=","Hôtel Le Germain Montréal","The Classic Queen","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 600","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/184973029.webp?k=3334ca1490afdcb4cf244ff145eb20a348e150ef5595b40761bd7af47e62d96c&o=","The Grey Nuns Residence by Concordia University","Standard Double Room with Shared Bathroom","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 253","7.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/114512024.webp?k=94174256ddd7aa50a483ecf55ae3e01ba5135d2c597bb8cd9dd1d1875710f726&o=","Hotel Gault","Loft","Old Montreal, Montreal","2 nights, 2 adults","CAD 672","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/485974291.webp?k=ef150911fd55330605f22e87cab1cf16f71bd1874c4358d42121419f6df64302&o=","Homewood Suites By Hilton Montreal Downtown","King Studio Suite - Non Smoking","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 558","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/227833711.webp?k=4bd7e1c9f5100f8c6fa1b84f1af71c5d234d19b3af517f7a966c8ec52e38710e&o=","Embassy Suites by Hilton - Montreal","Queen Studio - Non-Smoking","Old Montreal, Montreal","2 nights, 2 adults","CAD 513","7.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/378098147.webp?k=1a0f8aac9e578ef778234589d64915078531aca1c22e1cfad031dfcbf2797f97&o=","InterContinental Montreal, an IHG Hotel","Premium Room","Old Montreal, Montreal","2 nights, 2 adults","CAD 584","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/530622605.webp?k=79fac8591dafc0b79df6583bebba1966ab7800786453197d28a93e9f505340b4&o=","Hotel Universel Montréal","Classic Room with 1 king bed","Olympic Park, Montreal","2 nights, 2 adults","CAD 377","7.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/437401833.webp?k=1fac0f8d24349c029aaf3ab9951b39732a8a3a5a76348fdc097094288386742e&o=","Delta Hotels by Marriott Montreal","Deluxe King Room","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 538","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/210459100.webp?k=c82e489f900f4c895ed5998b816cb337edcc4cfa2613af795c2969df16fb7f14&o=","Hotel Place D'Armes","Classic Queen Room","Old Montreal, Montreal","2 nights, 2 adults","CAD 626","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/566723324.webp?k=585cedbf5994758d7694b58fdc6fefcbf1bdd7778ef50321574c9b8c1143c22e&o=","Residence Inn by Marriott Montréal Downtown","Queen Studio","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 518","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/485829506.webp?k=e6db0b8affb33545d0eaa996f0a03e9522b9b743a53883ce0a4fed93ed28ddae&o=","Hilton Garden Inn Montreal Midtown, Quebec, Canada","King Room with Mobility Accessible Tub","Montreal","2 nights, 2 adults","CAD 468","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/474939250.webp?k=f2416eb392e4f57e9f4342b2fa643eefdd007003249d275863301b80a0250f0b&o=","Homewood Suites By Hilton Montreal Midtown","King Studio Suite - Non-Smoking","Montreal","2 nights, 2 adults","CAD 525","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/550679013.webp?k=2f12d5a19c160a325fa850f1b862c877316c4287e7bf2980c8603c5f7ec514a7&o=","Hotel La Residence du Voyageur","Budget Room","Plateau Mont Royal, Montreal","2 nights, 2 adults","CAD 199","4.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/136448673.webp?k=39c0c7938cfe410401465eff2552c4166aa4c5d319634baeccbf8df6431ae194&o=","Maison Des Jardins B & B","Standard King Room with Private Bathroom","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 380","9.5"
"https://cf.bstatic.com/xdata/images/hotel/square600/465583127.webp?k=77302f6621980c1c92d41b8bab5df2e68b6ff894c13df37d38dc7298a6f119d7&o=","Courtyard by Marriott Montreal Midtown","King Room","Montreal","2 nights, 2 adults","CAD 468","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/243225364.webp?k=7992d0b444fad2aef65fbaf7a71d155bb39bcd598ab7cfe15f8ef47443f4d984&o=","Hôtel Uville Montréal","Standard King Room","Old Montreal, Montreal","2 nights, 2 adults","CAD 631","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/94076029.webp?k=68eda71197a4102b4a71a92e98bf735ef3b93877e34a11cacad4a9a988aeac20&o=","William Gray by Gray Collection","Standard Queen Room - Alcove","Old Montreal, Montreal","2 nights, 2 adults","CAD 660","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/243181528.webp?k=7038b48d819ebf392bc3a55c993b69ffd52c17c817dcc85780cfad5b1f3e1972&o=","Hotel Newstar Montréal","Standard Queen Room","Saint Leonard, Montreal","2 nights, 2 adults","CAD 248","6.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/570047485.webp?k=23b562c209a42cb8192639cdf5f4d7d18b1564e035fc637dd0ae972bb1feb7b8&o=","Sofitel Montreal Golden Mile","Superior King Room","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 655","8.3"
"https://cf.bstatic.com/xdata/images/hotel/square600/232863700.webp?k=dd630992e62d48609bcd8dc510d73c89937a749544cdb5a6a937514f73b1c21b&o=","Warwick Le Crystal - Montréal","Loft Suite","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 597","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/63977612.webp?k=2f26cfa3a876a886c4ede46b80ce34415065f4e6594e060deafc029ad978fe42&o=","Auberge St. Jacques","Queen Room","Notre-Dame-de-Grace, Montreal","2 nights, 2 adults","CAD 252","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/210822554.webp?k=82d8f6b8a674dff59b0eec88d9bf654ffed97750b9cd5ad02fad47834d62eba2&o=","Days Inn by Wyndham Montreal East","Room with Two Double Beds - Non-Smoking","Saint Leonard, Montreal","2 nights, 2 adults","CAD 288","6.1"
"https://cf.bstatic.com/xdata/images/hotel/square600/379568917.webp?k=f9de1b6a8522492c2411e862d56d24bb60d7394e586860ee82d0cb46adb143ef&o=","Hotel Saint-Andre","Deluxe King Room","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 252","6.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/551288862.webp?k=aa8bb728d66955009b668b13d26af9eb5dfc2f880aae2182fdcab6ec6fb2af6c&o=","Spectacular Skyline Views - Downtown Montreal - Luxury Condo & Penthouse","Deluxe Apartment","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 679","8.4"
"https://cf.bstatic.com/xdata/images/hotel/square600/368133206.webp?k=56c91ba9d7a780ead506f8359667aeda8b961711785d059bd237e576b35ff09b&o=","Maison Saint-Vincent By Maisons & co","Room 201","Old Montreal, Montreal","2 nights, 2 adults","CAD 551","9.0"
"https://cf.bstatic.com/xdata/images/hotel/square600/345072477.webp?k=f03f462c6576bf58ba6f965f2a1473bb4cb575052716712fb7f6615fbb0e1f01&o=","Hotel Zero 1 Montreal","Queen Room","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 347","7.9"
"https://cf.bstatic.com/xdata/images/hotel/square600/310557849.webp?k=8b212915a2c46c27e4b12f0a0070bbe7de0538b6abb6ce64ce6f533f83512422&o=","Econo Lodge","Standard Queen Room - Non Smoking","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 398","7.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/14240694.webp?k=339254696778c9f86ef0c66d4947612fd4e5f9799264abe946158f9673f2057f&o=","Hotel Quartier Latin","Standard Queen Room","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 218","6.7"
"https://cf.bstatic.com/xdata/images/hotel/square600/180239869.webp?k=b5584535bd4e5ebcadbf380dc5ecdfcdf5adf4955c30f4c5b8cef2fd053d72e0&o=","Lofts du Vieux-Port by Gray Collection","Loft","Old Montreal, Montreal","2 nights, 2 adults","CAD 558","8.8"
"https://cf.bstatic.com/xdata/images/hotel/square600/561099787.webp?k=3660b3d44d38616198e95d9f586c80268e3f6b096724c5cc8e4624b0cdd101c1&o=","Maison Place Jacques-Cartier by Luxury In Transit","Apartment","Old Montreal, Montreal","2 nights, 2 adults","CAD 430","9.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/407677447.webp?k=d131daae803c797c4c69ed9291cfd8af4b8e5682fa3aac60d6642152fb1ce63c&o=","Hôtel 2170 Lincoln Downtown Montreal","Queen Studio","Downtown Montreal, Montreal","2 nights, 2 adults","CAD 372","8.2"
"https://cf.bstatic.com/xdata/images/hotel/square600/582285224.webp?k=92071def1b2be984121c222e2573086d9e58d15681ea1123a9e31dfe5f82d922&o=","Maison Place Jacques-Cartier by Luxury In Transit","Apartment","Old Montreal, Montreal","2 nights, 2 adults","CAD 485","9.6"
"https://cf.bstatic.com/xdata/images/hotel/square600/228957211.webp?k=c1045dadb9b9c023f806ab4174fc325ce3c52d61671dd0d11d4f5187094be0c4&o=","Best Western Plus Montreal East","Queen Room with Two Queen Beds","Pointe-aux-Trembles, Montreal","2 nights, 2 adults","CAD 318","8.2"
